district_code,district,taluk_code,taluk,village_code,village,block_panchayat_code,block_panchayat,gram_panchayat_code,gram_panchayat
544,Mandya,5547,Nagamangala,613768,A.Nagathihalli,6214,Nagamangala,219381,Kadabahalli
544,Mandya,5547,Nagamangala,613854,Anchebuvanahalli,6214,Nagamangala,219364,Anchechittanahalli
544,Mandya,5547,Nagamangala,613865,Anche Chittanahalli,6214,Nagamangala,219364,Anchechittanahalli
544,Mandya,5547,Nagamangala,613784,Anechannapura,6214,Nagamangala,219385,Lalanakere
544,Mandya,5547,Nagamangala,613904,Ankanahalli,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,613691,Ankanahalli,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613753,Ankanahalli,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613881,Ankushapura,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613948,Arakere,6214,Nagamangala,219373,Devalapura
544,Mandya,5547,Nagamangala,614001,Arealpahalli,6214,Nagamangala,219386,Mannahalli
544,Mandya,5547,Nagamangala,613852,Arehalli,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613688,Arni,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,614016,A. Shanboganahalli,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,613992,A.Sriramanahalli,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,613769,Avverahalli,6214,Nagamangala,219381,Kadabahalli
544,Mandya,5547,Nagamangala,613983,Ayitanahalli,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,614010,Balenahalli,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613787,Ballavalli,6214,Nagamangala,219385,Lalanakere
544,Mandya,5547,Nagamangala,613932,Ballekere,6214,Nagamangala,219373,Devalapura
544,Mandya,5547,Nagamangala,613708,Bananahalli,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,613686,Bannadahalli,6214,Nagamangala,219372,Chunchanahalli
544,Mandya,5547,Nagamangala,613778,Baydarahalli,6214,Nagamangala,219389,Palagrahara
544,Mandya,5547,Nagamangala,613821,Beechanahalli,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613734,Beechanahalli,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613943,Beemanahalli,6214,Nagamangala,219367,Bhimanahalli
544,Mandya,5547,Nagamangala,613841,Begamangala,6214,Nagamangala,219364,Anchechittanahalli
544,Mandya,5547,Nagamangala,613779,Bettadahalli,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,613727,Bettadakote,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613893,Bettadamallenahalli,6214,Nagamangala,219390,Tuppadamadu
544,Mandya,5547,Nagamangala,613887,B Hosahalli,6214,Nagamangala,219367,Bhimanahalli
544,Mandya,5547,Nagamangala,613788,Bidarakere,6214,Nagamangala,219385,Lalanakere
544,Mandya,5547,Nagamangala,613729,Bilagunda,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613942,Bindenahalli,6214,Nagamangala,219367,Bhimanahalli
544,Mandya,5547,Nagamangala,613792,Bindiganavile,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613758,Bitagonahalli,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613807,B.Mallenahalli,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613980,Bogadi,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613720,Bommanahalli,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,613923,Bommanahally,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613965,Bommanayakanahalli,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613823,Bonagere,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,614018,Bramhadevarahalli,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,614002,B. Settihalli,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,613968,B.Shanboganahalli,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,614009,B.Sriramanahalli,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,614000,Burudugunte,6214,Nagamangala,219386,Mannahalli
544,Mandya,5547,Nagamangala,614037,Busamudra,6214,Nagamangala,219371,Chinya
544,Mandya,5547,Nagamangala,613886,Byadarahalli,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613790,Byadarahalli,6214,Nagamangala,219385,Lalanakere
544,Mandya,5547,Nagamangala,613728,Byadarahosahalli,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613705,Byaladakere,6214,Nagamangala,219372,Chunchanahalli
544,Mandya,5547,Nagamangala,613855,Byranahalli,6214,Nagamangala,219364,Anchechittanahalli
544,Mandya,5547,Nagamangala,613726,Byrasandra,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613690,Chabbanahalli,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,614019,Chagatahalli,6214,Nagamangala,219386,Mannahalli
544,Mandya,5547,Nagamangala,613694,Chakenahalli,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,613715,Chamalapura,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,613685,Chandanahalli,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,613733,Channapura,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613786,Chattenahalli,6214,Nagamangala,219385,Lalanakere
544,Mandya,5547,Nagamangala,613749,Chikkajataka,6214,Nagamangala,219364,Anchechittanahalli
544,Mandya,5547,Nagamangala,613997,Chikkayagati,6214,Nagamangala,219384,Karadahalli
544,Mandya,5547,Nagamangala,613873,Chikkonahalli,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,613770,Chikkonahallipura,6214,Nagamangala,219385,Lalanakere
544,Mandya,5547,Nagamangala,614034,Chinya,6214,Nagamangala,219371,Chinya
544,Mandya,5547,Nagamangala,613839,Cholasandra,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613848,Cholenahalli,6214,Nagamangala,219367,Bhimanahalli
544,Mandya,5547,Nagamangala,613954,Cholenahalli,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613762,Cholenahalli,6214,Nagamangala,219381,Kadabahalli
544,Mandya,5547,Nagamangala,614004,Chottakyatanahalli,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,614042,Chowdagonahalli,6214,Nagamangala,219371,Chinya
544,Mandya,5547,Nagamangala,613703,Chunchanahalli,6214,Nagamangala,219372,Chunchanahalli
544,Mandya,5547,Nagamangala,613767,Dadaga,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,613909,Dadamudike,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613922,Dandebala,6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,613939,Dandiganahalli,6214,Nagamangala,219384,Karadahalli
544,Mandya,5547,Nagamangala,613830,Dasarahalli,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613933,Devalapura,6214,Nagamangala,219373,Devalapura
544,Mandya,5547,Nagamangala,613918,Devarahalli,6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,613917,Devaramadahalli,6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,613929,Devaramallanayakana Halli,6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,613678,Devaramavinakere,6214,Nagamangala,219381,Kadabahalli
544,Mandya,5547,Nagamangala,613988,Deverahosur,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,613712,Devihalli,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,613776,D.Kodihalli,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,613802,Doddabala,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,613903,Dodda Chikkana Halli,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613718,Doddagatta,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,613755,Doddaguni,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613907,Dodda Jakkana Halli,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613747,Doddajataka,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613916,Doddauppla,6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,613996,Doddayagati,6214,Nagamangala,219384,Karadahalli
544,Mandya,5547,Nagamangala,613856,Doddenahalli,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,613927,Dondemadahalli,6214,Nagamangala,219389,Palagrahara
544,Mandya,5547,Nagamangala,613938,Dum Jakkanahalli,6214,Nagamangala,219384,Karadahalli
544,Mandya,5547,Nagamangala,613752,Dumma Sandra,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613696,Dyamasandra,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,613735,Erubanahalli,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613707,Ganasandra,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,614014,Ganganahalli,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,613801,Gangarahalli,6214,Nagamangala,219387,Mayigonahalli
544,Mandya,5547,Nagamangala,613986,Gangasamudra,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,614024,Gangavadi,6214,Nagamangala,219371,Chinya
544,Mandya,5547,Nagamangala,613799,Gangavadikoppalu,6214,Nagamangala,219371,Chinya
544,Mandya,5547,Nagamangala,613791,Garudanahalli,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613958,G.Bommanahalli,6214,Nagamangala,219367,Bhimanahalli
544,Mandya,5547,Nagamangala,614007,Gejjehosahalli,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,613832,Gidavinahosahalli,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613952,G.Nagathihalli,6214,Nagamangala,219372,Chunchanahalli
544,Mandya,5547,Nagamangala,613987,Gollarahalli,6214,Nagamangala,219373,Devalapura
544,Mandya,5547,Nagamangala,613944,Gollarahalli,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,613780,Gondenahalli,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613731,Gondihalli,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,613803,Gondihally,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,614039,Gotakahalli,6214,Nagamangala,219371,Chinya
544,Mandya,5547,Nagamangala,613717,Govindagatta,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,613742,Gowdarahalli,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613847,Gowdarahalli,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,614029,Guddenahalli,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,614041,Gudehosahalli,6214,Nagamangala,219371,Chinya
544,Mandya,5547,Nagamangala,613794,Gulkaihosahalli,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613809,Gunjenahalli,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613931,Hadamgere,6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,613771,Hadenahalli,6214,Nagamangala,219385,Lalanakere
544,Mandya,5547,Nagamangala,613741,Halalu,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613777,Halladahosahalli,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,613862,Halthi,6214,Nagamangala,219389,Palagrahara
544,Mandya,5547,Nagamangala,613740,Hampapura,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613961,Hanchipura,6214,Nagamangala,219367,Bhimanahalli
544,Mandya,5547,Nagamangala,613969,Handenahalli,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,613827,Hanumanahalli,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613913,Haradanahalli,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613783,Haralahalli,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,613828,Hasuvina Forest,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613730,Hatna,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613808,H.Bhuvanahalli,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613763,Heraganahalli,6214,Nagamangala,219381,Kadabahalli
544,Mandya,5547,Nagamangala,614020,Hettagonahalli,6214,Nagamangala,219386,Mannahalli
544,Mandya,5547,Nagamangala,613915,Hiduva,6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,613921,Hiduvakaval,6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,613977,Hindasahalli,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613810,H.Kyatanahalli,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613936,H.N.Kaval,6214,Nagamangala,219373,Devalapura
544,Mandya,5547,Nagamangala,614035,Honakere,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,613990,Honnabettadahosur,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,613760,Honnadevihalli,6214,Nagamangala,219381,Kadabahalli
544,Mandya,5547,Nagamangala,614032,Honnahalli,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,613811,Honnavara,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613815,Honnavaradavolagere Kaval,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613681,Honnenahalli,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,613822,Honnenahalli,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,613853,Honnudikehalli,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613746,Hosahalli,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613956,Hosahalli,6214,Nagamangala,219389,Palagrahara
544,Mandya,5547,Nagamangala,613816,Hosakote,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613866,Hulikere,6214,Nagamangala,219384,Karadahalli
544,Mandya,5547,Nagamangala,613897,Hullekere,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613941,Hullenahalli,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,613693,Hullenahalli,6214,Nagamangala,219384,Karadahalli
544,Mandya,5547,Nagamangala,614021,Huraliganganahalli,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,613868,Huvinahalli,6214,Nagamangala,219387,Mayigonahalli
544,Mandya,5547,Nagamangala,614005,Ijjalagatta,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,613819,Irakanagatta,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613928,J.Chikkanahalli,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613813,Jennenahalli,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,614031,J.Hosur,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,613993,Jodi Neralakere,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,613764,Jogipura,6214,Nagamangala,219381,Kadabahalli
544,Mandya,5547,Nagamangala,613989,Juttanahalli,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,613836,Kabbinakere,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613864,Kachenahalli,6214,Nagamangala,219364,Anchechittanahalli
544,Mandya,5547,Nagamangala,613761,Kadabahalli,6214,Nagamangala,219381,Kadabahalli
544,Mandya,5547,Nagamangala,613849,Kadagere,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,613745,Kadumanchenahalli,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613914,Kagehosur (B),6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,613984,Kalenahalli,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613732,Kalinganahalli,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613979,Kallenahalli,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,613973,Kalligundi,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,613994,Kalludevanahalli,6214,Nagamangala,219386,Mannahalli
544,Mandya,5547,Nagamangala,613878,Kallukomari,6214,Nagamangala,219390,Tuppadamadu
544,Mandya,5547,Nagamangala,613775,Kamadihalli,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613806,Kambadahalli,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,614012,Kanagonahalli,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,613820,Kanchanahalli,6214,Nagamangala,219364,Anchechittanahalli
544,Mandya,5547,Nagamangala,613687,Kanchanahalli,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613736,Kanchinakote,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613714,Kannagatta,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,613888,Kannanakerekaval,6214,Nagamangala,219389,Palagrahara
544,Mandya,5547,Nagamangala,613844,Kannenahalli,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613985,Kanthapura,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,613737,Karabylu,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613940,Karadahalli,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613843,Karadahalli,6214,Nagamangala,219384,Karadahalli
544,Mandya,5547,Nagamangala,614040,Karadya,6214,Nagamangala,219371,Chinya
544,Mandya,5547,Nagamangala,613858,Karagere,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613724,Karijeeranahalli,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613982,Karikyathanahalli,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,613945,Kasalagere,6214,Nagamangala,219373,Devalapura
544,Mandya,5547,Nagamangala,613756,Katriguppe,6214,Nagamangala,219382,Kalinganahalli
544,Mandya,5547,Nagamangala,614026,Kavadihalli,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,613754,Kavalugundi,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613845,Kelagere,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613846,Kelagerekaval,6214,Nagamangala,219364,Anchechittanahalli
544,Mandya,5547,Nagamangala,613951,Kellenahalli,6214,Nagamangala,219373,Devalapura
544,Mandya,5547,Nagamangala,614013,Kemmanahalli,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,613800,Kenchagonahalli,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,613861,Kendanahalli,6214,Nagamangala,219389,Palagrahara
544,Mandya,5547,Nagamangala,613833,Kesavinakatte,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613895,K.Mallenahalli,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613859,Kodagahalli,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613814,Kodihalli,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,613920,Kodihally,6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,613689,Kokkaranahosahalli,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,614003,Konanur,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,613725,Koppa,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,613976,Koravanagundi,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613925,Kotebetta,6214,Nagamangala,219389,Palagrahara
544,Mandya,5547,Nagamangala,613750,Krishnapura,6214,Nagamangala,219364,Anchechittanahalli
544,Mandya,5547,Nagamangala,613782,Kuchahalli,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,613781,Kuchahallikaval,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,613950,Kudagabalu,6214,Nagamangala,219373,Devalapura
544,Mandya,5547,Nagamangala,613796,Kulakaihosahalli,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613935,Kuntanakoppalu,6214,Nagamangala,219373,Devalapura
544,Mandya,5547,Nagamangala,614006,Kuppahalli,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,613751,Kuppe,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613795,Kurdikere,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613829,Kurikoppalu,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613785,Lalankere,6214,Nagamangala,219385,Lalanakere
544,Mandya,5547,Nagamangala,613998,Lingammanahalli,6214,Nagamangala,219384,Karadahalli
544,Mandya,5547,Nagamangala,614043,Machalagatta,6214,Nagamangala,219371,Chinya
544,Mandya,5547,Nagamangala,613818,Machanaikanahalli,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613978,Madahalli,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613995,Madahallikaval,6214,Nagamangala,219386,Mannahalli
544,Mandya,5547,Nagamangala,613962,Maddanahalli,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613960,Maddenahatti,6214,Nagamangala,219367,Bhimanahalli
544,Mandya,5547,Nagamangala,613812,Madihalli,6214,Nagamangala,219379,Honnavara
544,Mandya,5547,Nagamangala,613692,Mailanahalli,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,613867,Mallarajapura,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613967,Mallasandra,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613900,Mallasandra,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,613899,Mallasandrakaval,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,614027,Mallegowdanahalli,6214,Nagamangala,219378,Honakere
544,Mandya,5547,Nagamangala,613906,Mallekoppalu,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613946,Mallinathapura,6214,Nagamangala,219373,Devalapura
544,Mandya,5547,Nagamangala,613684,Manchenahalli,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,613874,Manchenahalli,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,613981,Manchipatna,6214,Nagamangala,219383,Kanthapura
544,Mandya,5547,Nagamangala,613680,Maniyur,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,613999,Mannahalli,6214,Nagamangala,219386,Mannahalli
544,Mandya,5547,Nagamangala,613711,Mantanahalli,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,613716,Maradevanahalli,6214,Nagamangala,219380,Devihalli
544,Mandya,5547,Nagamangala,614017,Maradipura,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,613972,Maranayakanahalli,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613824,Masgonahalli,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,613963,Matadabuvanahalli,6214,Nagamangala,219370,Bogadhi
544,Mandya,5547,Nagamangala,613959,Mavinakere,6214,Nagamangala,219367,Bhimanahalli
544,Mandya,5547,Nagamangala,613869,Mayigonahalli,6214,Nagamangala,219387,Mayigonahalli
544,Mandya,5547,Nagamangala,613835,Mellahalli,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613772,Metimellahalli,6214,Nagamangala,219376,Gondenahalli
544,Mandya,5547,Nagamangala,613683,M.Kodihalli,6214,Nagamangala,219365,Arani
544,Mandya,5547,Nagamangala,613702,Mudagere,6214,Nagamangala,219372,Chunchanahalli
544,Mandya,5547,Nagamangala,613759,Mugutigundi,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613882,Mulkatte,6214,Nagamangala,219390,Tuppadamadu
544,Mandya,5547,Nagamangala,613934,Muthsandra,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613910,Mutsandrakaval,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613911,Mylarapatna,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613924,Nalkundi,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613926,Nalkundikaval,6214,Nagamangala,219377,Haradanahalli
544,Mandya,5547,Nagamangala,613870,Naragallu,6214,Nagamangala,219387,Mayigonahalli
544,Mandya,5547,Nagamangala,613851,Naraganahalli,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613793,Narugondanahalli,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613850,Neelakantanahalli,6214,Nagamangala,272691,Hulikere
544,Mandya,5547,Nagamangala,613738,Nelligere,6214,Nagamangala,219388,Nalligere
544,Mandya,5547,Nagamangala,613875,Padavalachittanahalli,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,613872,Padavalamallenahalli,6214,Nagamangala,219387,Mayigonahalli
544,Mandya,5547,Nagamangala,613877,Padavalapatna,6214,Nagamangala,219387,Mayigonahalli
544,Mandya,5547,Nagamangala,613889,Palagrahara,6214,Nagamangala,219389,Palagrahara
544,Mandya,5547,Nagamangala,613876,P. Neralakere,6214,Nagamangala,219387,Mayigonahalli
544,Mandya,5547,Nagamangala,613966,Pura,6214,Nagamangala,219369,Bindiganavile
544,Mandya,5547,Nagamangala,613804,Ramachandra Agrahara,6214,Nagamangala,219375,Doddabala
544,Mandya,5547,Nagamangala,613842,Ramadevanahalli,6214,Nagamangala,219364,Anchechittanahalli
544,Mandya,5547,Nagamangala,613919,Ramenahalli,6214,Nagamangala,219374,Devaramallanayakanahalli
544,Mandya,5547,Nagamangala,614028,Samakahalli,6214,Nagamangala,219368,Bhramhadevarahalli
544,Mandya,5547,Nagamangala,613953,Sampanahalli,6214,Nagamangala,219367,Bhimanahalli
544,Mandya,5547,Nagamangala,613695,Sanaba,6214,Nagamangala,219380,Devihalli
